source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
WP,WP:WP5144,NRP1 triggered signaling pathways in pancreatic cancer ,1.0013197245355024e-05,True,NRP1 triggered signaling pathways in pancreatic cancer ,53,35,6,8286,0.17142857142857143,0.11320754716981132,query_1,['WP:000000']
GO:BP,GO:0007155,cell adhesion,1.0061519898530164e-05,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",1512,35,15,21031,0.42857142857142855,0.00992063492063492,query_1,['GO:0009987']
GO:BP,GO:0048699,generation of neurons,1.0244463806801862e-05,True,"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]",1514,35,15,21031,0.42857142857142855,0.009907529722589167,query_1,['GO:0022008']
GO:BP,GO:0016049,cell growth,1.0319920775170317e-05,True,"""The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present."" [GOC:ai]",499,35,10,21031,0.2857142857142857,0.02004008016032064,query_1,"['GO:0009987', 'GO:0040007']"
GO:BP,GO:0042552,myelination,1.0320145686451268e-05,True,"""The process in which myelin sheaths are formed and maintained around neurons. Oligodendrocytes in the brain and spinal cord and Schwann cells in the peripheral nervous system wrap axons with compact layers of their plasma membrane. Adjacent myelin segments are separated by a non-myelinated stretch of axon called a node of Ranvier."" [GOC:dgh, GOC:mah]",154,35,7,21031,0.2,0.045454545454545456,query_1,['GO:0008366']
KEGG,KEGG:04110,Cell cycle,1.0439153482485669e-05,True,Cell cycle,157,34,8,8484,0.23529411764705882,0.050955414012738856,query_1,['KEGG:00000']
GO:BP,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,1.0712973238918028e-05,True,"""Any process that modulates the frequency, rate or extent of phosphatidylinositol 3-kinase/protein kinase B signal transduction."" [GOC:ai]",247,35,8,21031,0.22857142857142856,0.032388663967611336,query_1,"['GO:0043491', 'GO:1902531']"
GO:MF,GO:0004879,nuclear receptor activity,1.0896680797124945e-05,True,"""A DNA-binding transcription factor activity regulated by binding to a ligand that modulates the transcription of specific gene sets transcribed by RNA polymerase II. Nuclear receptor ligands are usually lipid-based (such as a steroid hormone) and the binding of the ligand to its receptor often occurs in the cytosol, which leads to its translocation to the nucleus."" [GOC:txnOH-2018, PMID:23457262]",52,35,5,20212,0.14285714285714285,0.09615384615384616,query_1,"['GO:0000981', 'GO:0038023', 'GO:0098531']"
GO:BP,GO:0048762,mesenchymal cell differentiation,1.1057349395318305e-05,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",248,35,8,21031,0.22857142857142856,0.03225806451612903,query_1,"['GO:0030154', 'GO:0060485']"
GO:BP,GO:1901653,cellular response to peptide,1.1102051009108638e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",364,35,9,21031,0.2571428571428571,0.024725274725274724,query_1,"['GO:0071417', 'GO:1901652', 'GO:1901701']"
KEGG,KEGG:04659,Th17 cell differentiation,1.1175371613932869e-05,True,Th17 cell differentiation,105,34,7,8484,0.20588235294117646,0.06666666666666667,query_1,['KEGG:00000']
GO:BP,GO:0008366,axon ensheathment,1.1289581719448119e-05,True,"""Any process in which the axon of a neuron is insulated, and that insulation maintained, thereby preventing dispersion of the electrical signal."" [GOC:jl, ISBN:0878932437]",156,35,7,21031,0.2,0.04487179487179487,query_1,['GO:0007272']
GO:BP,GO:0007272,ensheathment of neurons,1.1289581719448119e-05,True,"""The process in which glial cells envelop neuronal cell bodies and/or axons to form an insulating layer. This can take the form of myelinating or non-myelinating ensheathment."" [GOC:dgh, GOC:dph, GOC:tb]",156,35,7,21031,0.2,0.04487179487179487,query_1,"['GO:0007399', 'GO:0009987']"
GO:BP,GO:0002684,positive regulation of immune system process,1.1404242939300907e-05,True,"""Any process that activates or increases the frequency, rate, or extent of an immune system process."" [GOC:add]",1054,35,13,21031,0.37142857142857144,0.012333965844402278,query_1,"['GO:0002376', 'GO:0002682', 'GO:0048518']"
GO:BP,GO:0034612,response to tumor necrosis factor,1.1411267791469331e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]",249,35,8,21031,0.22857142857142856,0.0321285140562249,query_1,['GO:0034097']
GO:BP,GO:0071216,cellular response to biotic stimulus,1.177495038505921e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:mah]",250,35,8,21031,0.22857142857142856,0.032,query_1,"['GO:0009607', 'GO:0051716']"
KEGG,KEGG:04620,Toll-like receptor signaling pathway,1.1932008404462007e-05,True,Toll-like receptor signaling pathway,106,34,7,8484,0.20588235294117646,0.0660377358490566,query_1,['KEGG:00000']
GO:MF,GO:0098531,ligand-activated transcription factor activity,1.201686139091836e-05,True,"""A DNA-binding transcription factor activity regulated by binding to a ligand and that modulates the transcription of specific genes and gene sets. Examples include the lac and trp repressors in E.coli and steroid hormone receptors."" [GOC:dos, PMID:25568920, PMID:8735275]",53,35,5,20212,0.14285714285714285,0.09433962264150944,query_1,['GO:0003700']
WP,WP:WP5083,Neuroinflammation and glutamatergic signaling,1.2090606377903276e-05,True,Neuroinflammation and glutamatergic signaling,140,35,8,8286,0.22857142857142856,0.05714285714285714,query_1,['WP:000000']
GO:BP,GO:0043009,chordate embryonic development,1.2170472686631853e-05,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]",670,35,11,21031,0.3142857142857143,0.016417910447761194,query_1,['GO:0009792']
GO:BP,GO:0050789,regulation of biological process,1.2284488122833678e-05,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",12287,35,35,21031,1.0,0.002848539106372589,query_1,"['GO:0008150', 'GO:0065007']"
WP,WP:WP5200,Dravet syndrome,1.2714463599255863e-05,True,Dravet syndrome,28,35,5,8286,0.14285714285714285,0.17857142857142858,query_1,['WP:000000']
REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,1.4024044014852235e-05,True,PIP3 activates AKT signaling,252,33,9,10842,0.2727272727272727,0.03571428571428571,query_1,['REAC:R-HSA-9006925']
HP,HP:0010785,Gonadal neoplasm,1.404747887354508e-05,True,A tumor (abnormal growth of tissue) of a gonad.,108,31,9,4958,0.2903225806451613,0.08333333333333333,query_1,['HP:0010787']
GO:BP,GO:2000045,regulation of G1/S transition of mitotic cell cycle,1.4057649151030975e-05,True,"""Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]",161,35,7,21031,0.2,0.043478260869565216,query_1,"['GO:0000082', 'GO:1901990', 'GO:1902806']"
GO:BP,GO:0010507,negative regulation of autophagy,1.4108608003960803e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm."" [GOC:dph, GOC:tb]",90,35,6,21031,0.17142857142857143,0.06666666666666667,query_1,"['GO:0006914', 'GO:0010506', 'GO:0031330']"
REAC,REAC:R-HSA-2559585,Oncogene Induced Senescence,1.4660452713062657e-05,True,Oncogene Induced Senescence,33,33,5,10842,0.15151515151515152,0.15151515151515152,query_1,['REAC:R-HSA-2559583']
MIRNA,MIRNA:hsa-miR-181a-5p,hsa-miR-181a-5p,1.5003718415813032e-05,True,hsa-miR-181a-5p,551,35,11,14819,0.3142857142857143,0.019963702359346643,query_1,['MIRNA:000000']
GO:BP,GO:0009792,embryo development ending in birth or egg hatching,1.675141805232981e-05,True,"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",691,35,11,21031,0.3142857142857143,0.015918958031837915,query_1,['GO:0009790']
KEGG,KEGG:05164,Influenza A,1.682670171951243e-05,True,Influenza A,167,34,8,8484,0.23529411764705882,0.04790419161676647,query_1,['KEGG:00000']
HP,HP:0025318,Ovarian carcinoma,1.7268629730891417e-05,True,A malignant neoplasm originating from the surface ovarian epithelium.,14,31,5,4958,0.16129032258064516,0.35714285714285715,query_1,['HP:0100615']
REAC,REAC:R-HSA-8878166,Transcriptional regulation by RUNX2,1.7625657207761033e-05,True,Transcriptional regulation by RUNX2,118,33,7,10842,0.21212121212121213,0.059322033898305086,query_1,['REAC:R-HSA-212436']
GO:MF,GO:0003682,chromatin binding,1.8389433151925053e-05,True,"""Binding to chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase."" [GOC:jl, ISBN:0198506732, PMID:20404130]",602,35,10,20212,0.2857142857142857,0.016611295681063124,query_1,['GO:0044877']
GO:BP,GO:0071407,cellular response to organic cyclic compound,2.0029372956110786e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus."" [GOC:mah]",535,35,10,21031,0.2857142857142857,0.018691588785046728,query_1,"['GO:0014070', 'GO:0071310']"
GO:BP,GO:0006974,DNA damage response,2.0750016696560566e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."" [GOC:go_curators]",896,35,12,21031,0.34285714285714286,0.013392857142857142,query_1,['GO:0033554']
MIRNA,MIRNA:hsa-miR-146a-5p,hsa-miR-146a-5p,2.1762066341004185e-05,True,hsa-miR-146a-5p,228,35,8,14819,0.22857142857142856,0.03508771929824561,query_1,['MIRNA:000000']
GO:BP,GO:2000772,regulation of cellular senescence,2.290120586785252e-05,True,"""Any process that modulates the frequency, rate or extent of cellular senescence."" [GOC:BHF]",46,35,5,21031,0.14285714285714285,0.10869565217391304,query_1,"['GO:0031323', 'GO:0090398']"
REAC,REAC:R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,2.313695688446133e-05,True,Aberrant regulation of mitotic cell cycle due to RB1 defects,36,33,5,10842,0.15151515151515152,0.1388888888888889,query_1,['REAC:R-HSA-9675126']
GO:BP,GO:0090304,nucleic acid metabolic process,2.3933840677885364e-05,True,"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]",7499,35,29,21031,0.8285714285714286,0.0038671822909721295,query_1,"['GO:0006139', 'GO:0043170']"
GO:BP,GO:0065008,regulation of biological quality,2.523512747118406e-05,True,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",2846,35,19,21031,0.5428571428571428,0.0066760365425158116,query_1,['GO:0065007']
MIRNA,MIRNA:hsa-miR-320a,hsa-miR-320a,2.5360869951755688e-05,True,hsa-miR-320a,580,35,11,14819,0.3142857142857143,0.01896551724137931,query_1,['MIRNA:000000']
GO:BP,GO:0051402,neuron apoptotic process,2.5491322282658236e-05,True,"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]",276,35,8,21031,0.22857142857142856,0.028985507246376812,query_1,['GO:0006915']
GO:BP,GO:0009790,embryo development,2.5684073883227058e-05,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",1128,35,13,21031,0.37142857142857144,0.01152482269503546,query_1,['GO:0007275']
WP,WP:WP2839,Hair follicle development organogenesis part 2 of 3,2.5738672225362373e-05,True,Hair follicle development organogenesis part 2 of 3,32,35,5,8286,0.14285714285714285,0.15625,query_1,['WP:000000']
WP,WP:WP2112,IL 17 signaling pathway,2.5738672225362373e-05,True,IL 17 signaling pathway,32,35,5,8286,0.14285714285714285,0.15625,query_1,['WP:000000']
WP,WP:WP2814,Mammary gland development pathway Puberty Stage 2 of 4 ,2.5786868133923652e-05,True,Mammary gland development pathway Puberty Stage 2 of 4 ,13,35,4,8286,0.11428571428571428,0.3076923076923077,query_1,['WP:000000']
